,Customer Id,YearOfObservation,Insured_Period,Residential,Building_Painted,Building_Fenced,Garden,Settlement,Building Dimension,Building_Type,Date_of_Occupancy,NumberOfWindows,Geo_Code,Claim
8992,H8008,2015,1.0,0,1,0,1,1,3025,3,0,   ,93046,0.0
8993,H8009,2014,1.0,0,1,0,1,1,750,3,0,   ,93046,0.0
8994,H8010,2014,1.0,0,1,0,1,1,2909,1,0,   ,35288,0.0
8995,H8012,2013,1.0,0,0,1,0,0,540,1,2003,4,35288,0.0
8996,H8013,2013,1.0,0,0,1,0,0,660,1,1998,3,35288,0.0
8997,H8014,2015,1.0,0,0,1,0,0,660,1,1998,3,35288,0.0
8998,H8015,2016,0.99726776,0,0,1,0,0,660,1,1998,3,35288,0.0
8999,H8016,2014,1.0,0,0,0,1,1,1420,1,0,   ,35288,0.0
9000,H8017,2016,0.99726776,0,0,0,1,1,1420,1,0,   ,35288,0.0
9001,H8019,2012,1.0,0,1,0,1,1,600,1,0,   ,35288,0.0
9002,H8021,2015,1.0,0,0,0,1,1,1910,1,0,   ,35288,0.0
9003,H8023,2016,1.0,0,0,1,0,0,700,1,1930,5,35288,0.0
9004,H8024,2013,1.0,0,0,0,1,1,1381,1,0,   ,35288,0.0
9005,H8025,2013,1.0,0,0,1,0,0,1350,1,2004,3,35049,0.0
9006,H8028,2015,1.0,0,0,0,1,1,1720,1,0,   ,35288,0.0
9007,H8029,2016,0.99726776,0,0,0,1,1,1720,1,0,   ,35288,0.0
9008,H803,2012,1.0,0,0,0,1,1,975,1,1988,   ,86194,0.0
9009,H8030,2015,1.0,0,0,1,0,0,1100,1,1991,4,35288,0.0
9010,H8031,2012,1.0,0,0,0,1,1,590,1,0,   ,35288,0.0
9011,H8032,2015,1.0,0,0,0,1,1,590,1,0,   ,35288,0.0
9012,H8033,2014,1.0,0,1,0,1,1,1932,1,1980,   ,35288,0.0
9013,H8034,2013,0.975342466,0,1,0,1,1,350,2,0,   ,62025,0.0
9014,H8039,2015,1.0,0,0,1,0,0,700,3,1950,4,59350,0.0
9015,H8040,2014,1.0,0,1,0,1,1,250,3,0,   ,59350,0.0
9016,H8041,2015,1.0,0,1,0,1,1,250,3,0,   ,59350,0.0
9017,H8042,2013,1.0,0,0,0,1,1,250,3,0,   ,59350,0.0
9018,H8043,2012,0.081967213,0,1,0,1,1,752,3,0,   ,59599,0.0
9019,H8044,2012,0.0,0,1,0,1,1,60,2,0,   ,59646,0.0
9020,H8045,2014,0.0,0,1,0,1,1,60,2,0,   ,59646,0.0
9021,H8046,2016,0.99726776,0,1,0,1,1,350,3,0,   ,59350,0.0
9022,H8049,2012,1.0,0,0,1,0,0,2800,2,1970,6,59017,0.0
9023,H805,2015,1.0,0,0,1,0,0,474,2,1910,5,90010,0.0
9024,H8054,2012,1.0,0,1,0,1,1,604,1,1960,   ,8105,0.0
9025,H8057,2012,1.0,0,1,0,1,1,5920,2,0,   ,59560,0.0
9026,H806,2013,1.0,0,0,0,1,1,539,3,0,   ,94068,0.0
9027,H8061,2012,1.0,0,0,1,0,0,730,2,2011,2,59609,0.0
9028,H8062,2015,1.0,0,0,1,0,0,730,2,2011,2,59609,0.0
9029,H8069,2013,1.0,0,1,0,1,1,432,3,0,   ,59350,0.0
9030,H807,2015,1.0,0,0,0,1,1,539,3,0,   ,94068,0.0
9031,H8075,2013,1.0,0,1,0,1,1,800,2,0,   ,59178,0.0
9032,H8076,2014,0.41369863,0,1,0,1,1,800,2,0,   ,59178,0.0
9033,H8077,2015,1.0,0,0,1,0,0,1800,2,1970,4,62160,0.0
9034,H8078,2012,1.0,0,1,0,1,1,2060,2,0,   ,62667,0.0
9035,H8079,2012,1.0,0,0,1,0,0,1420,2,1996,6,62604,0.0
9036,H8080,2014,1.0,0,0,1,0,0,1420,2,1996,6,62604,0.0
9037,H8082,2013,1.0,0,1,0,1,1,800,2,0,   ,62160,0.0
9038,H8084,2012,1.0,0,1,0,1,1,250,2,0,   ,62516,0.0
9039,H8085,2012,1.0,0,1,0,1,1,800,2,0,   ,62048,0.0
9040,H8086,2013,1.0,0,1,0,1,1,800,2,0,   ,62048,0.0
9041,H8087,2014,1.0,0,0,1,0,0,2322,2,1999,4,62516,0.0
9042,H809,2014,1.0,0,0,0,1,1,900,2,1960,   ,14118,0.0
9043,H8090,2012,1.0,0,1,0,1,1,324,2,0,   ,62516,0.0
9044,H8091,2016,0.967213115,0,1,0,1,1,324,2,0,   ,62516,0.0
9045,H8092,2012,1.0,0,0,1,0,0,692,2,1950,3,62048,0.0
9046,H8093,2014,0.643835616,0,1,0,1,1,692,2,0,   ,62516,0.0
9047,H8095,2013,1.0,0,0,0,1,1,900,2,1960,   ,62160,0.0
9048,H8096,2015,1.0,0,0,0,1,1,900,2,1960,   ,62160,0.0
9049,H8098,2014,1.0,0,1,0,1,1,610,3,0,   ,59350,0.0
9050,H8099,2012,1.0,0,1,0,1,1,800,3,0,   ,59350,0.0
9051,H8100,2012,1.0,0,1,0,1,1,400,3,0,   ,59350,0.0
9052,H8101,2014,1.0,0,1,0,1,1,300,3,0,   ,59368,0.0
9053,H8102,2013,1.0,0,0,1,0,0,350,3,1960,4,59350,0.0
9054,H8103,2012,1.0,0,1,0,1,1,350,3,0,   ,59350,0.0
9055,H8104,2016,0.994535519,0,1,0,1,1,610,3,0,   ,59350,0.0
9056,H8105,2015,1.0,0,1,0,1,1,1000,2,0,   ,59378,0.0
9057,H8108,2012,1.0,0,1,0,1,1,650,2,0,   ,62160,0.0
9058,H8109,2013,0.512328767,0,0,1,0,0,450,2,1950,3,59646,0.0
9059,H811,2012,0.833333333,0,0,0,1,1,300,1,1960,   ,58194,0.0
9060,H8126,2012,1.0,0,0,1,0,0,728,2,1900,3,31299,0.0
9061,H8128,2016,1.0,0,0,1,0,0,728,2,1900,3,31299,0.0
9062,H8129,2015,1.0,0,1,0,1,1,700,2,0,   ,30007,0.0
9063,H8130,2012,1.0,0,1,0,1,1,680,2,0,   ,30189,0.0
9064,H8132,2012,1.0,0,1,0,1,1,270,2,0,   ,30189,0.0
9065,H8138,2014,1.0,0,0,0,1,1,450,3,1960,   ,94080,0.0
9066,H814,2013,1.0,1,0,0,1,1,375,3,0,   ,33069,0.0
9067,H8140,2013,0.301369863,0,0,0,1,1,1080,4,0,   ,75109,0.0
9068,H8145,2014,1.0,0,0,1,0,0,375,2,1850,3,34172,0.0
9069,H8149,2013,1.0,0,0,1,0,0,650,2,1940,5,38547,0.0
9070,H815,2016,0.99726776,1,0,0,1,1,375,3,0,   ,33069,0.0
9071,H8150,2013,1.0,0,0,1,0,0,500,3,1903,3,38185,0.0
9072,H8152,2012,1.0,0,1,0,1,1,495,1,0,   ,73280,0.0
9073,H8154,2012,1.0,0,0,1,0,0,1180,2,1934,7,38185,0.0
9074,H8156,2013,0.246575342,0,1,0,1,1,300,2,0,   ,34301,0.0
9075,H8158,2012,1.0,1,0,1,0,0,700,2,1940,3,31555,0.0
9076,H8159,2013,1.0,1,0,1,0,0,700,2,1940,3,31555,0.0
9077,H816,2012,1.0,0,0,1,0,0,520,1,1996,4,19031,0.0
9078,H8160,2014,1.0,1,0,1,0,0,700,2,1940,3,31555,0.0
9079,H8161,2014,1.0,1,0,0,1,1,805,2,1980,   ,31555,0.0
9080,H8162,2015,1.0,1,0,0,1,1,805,2,1980,   ,31555,0.0
9081,H8163,2012,1.0,0,1,0,1,1,293,4,0,   ,6029,0.0
9082,H8164,2015,1.0,0,1,0,1,1,355,4,0,   ,6030,0.0
9083,H8165,2016,1.0,0,1,0,1,1,355,4,0,   ,6030,0.0
9084,H8166,2016,0.994535519,0,1,0,1,1,200,4,0,   ,6029,0.0
9085,H8167,2015,1.0,0,1,0,1,1,970,2,0,   ,25056,0.0
9086,H8168,2015,1.0,0,1,0,1,1,160,2,0,   ,25056,0.0
9087,H8169,2015,1.0,0,1,0,1,1,800,2,1980,   ,83118,0.0
9088,H817,2015,1.0,0,0,1,0,0,520,1,1996,4,19031,0.0
9089,H8171,2012,1.0,0,1,0,1,1,2400,3,0,   ,2B033,0.0
9090,H8172,2013,1.0,0,1,0,1,1,2400,3,0,   ,2B033,0.0
9091,H8174,2014,1.0,0,1,0,1,1,4133,3,0,   ,2B033,0.0
9092,H8177,2015,1.0,0,1,0,1,1,347,3,0,   ,2B033,0.0
9093,H8178,2014,1.0,0,1,0,1,1,2140,3,0,   ,2B033,0.0
9094,H8179,2014,1.0,0,1,0,1,1,1680,3,0,   ,2B033,0.0
9095,H8180,2014,1.0,0,0,0,1,1,3080,3,0,   ,2B033,0.0
9096,H8181,2013,1.0,0,1,0,1,1,2784,3,0,   ,2B033,0.0
9097,H8182,2015,1.0,0,1,0,1,1,2400,3,0,   ,2B033,0.0
9098,H8183,2013,1.0,0,1,0,1,1,3600,3,0,   ,2B033,0.0
9099,H8184,2015,1.0,0,1,0,1,1,3600,3,0,   ,2B033,0.0
9100,H8185,2013,0.405479452,0,1,0,1,1,1695,3,0,   ,2B033,0.0
9101,H8186,2013,1.0,0,1,0,1,1,4000,3,0,   ,2B033,0.0
9102,H8187,2016,0.99726776,0,1,0,1,1,4000,3,0,   ,2B033,0.0
9103,H819,2012,1.0,0,0,1,0,0,3330,1,1975,4,27229,0.0
9104,H8191,2013,1.0,0,0,0,1,1,1340,3,0,   ,2B033,0.0
9105,H8192,2014,1.0,0,1,0,1,1,1780,3,0,   ,2B033,0.0
9106,H8193,2016,1.0,0,1,0,1,1,1780,3,0,   ,2B033,0.0
9107,H8194,2012,1.0,0,1,0,1,1,1200,3,0,   ,2B033,0.0
9108,H8195,2013,1.0,0,1,0,1,1,1375,3,1980,   ,2B033,0.0
9109,H8196,2015,1.0,0,1,0,1,1,410,3,0,   ,2B037,0.0
9110,H8199,2014,1.0,0,0,1,0,0,3042,3,1973,8,2B033,0.0
9111,H8200,2016,0.163934426,0,0,1,0,0,3042,3,1973,8,2B033,0.0
9112,H8202,2015,0.0,0,0,1,0,0,2600,3,1800,8,2B033,0.0
9113,H8203,2016,1.0,0,1,0,1,1,1111,3,0,   ,2B033,0.0
9114,H8204,2013,1.0,0,1,0,1,1,1529,3,0,   ,2B033,0.0
9115,H8205,2016,1.0,0,1,0,1,1,1529,3,0,   ,2B033,0.0
9116,H8206,2012,1.0,0,1,0,1,1,1348,3,0,   ,2B033,0.0
9117,H8208,2016,0.99726776,0,0,1,0,0,1350,3,1930,6,2B033,0.0
9118,H821,2013,1.0,0,0,1,0,0,1125,1,1970,6,27229,0.0
9119,H8210,2013,1.0,0,1,0,1,1,3178,3,0,   ,2B033,0.0
9120,H8211,2012,1.0,0,1,0,1,1,1620,3,0,   ,2B033,0.0
9121,H8213,2016,0.99726776,0,1,0,1,1,1620,3,0,   ,2B033,0.0
9122,H8214,2012,1.0,0,1,0,1,1,1500,3,0,   ,2B298,0.0
9123,H8215,2015,1.0,0,1,0,1,1,1100,3,0,   ,2B033,0.0
9124,H8216,2014,1.0,0,1,0,1,1,1080,3,0,   ,2B033,0.0
9125,H8217,2014,1.0,0,1,0,1,1,1650,3,0,   ,2B033,0.0
9126,H8218,2016,0.99726776,0,1,0,1,1,540,3,1980,   ,2B033,0.0
9127,H8219,2012,1.0,0,0,1,0,0,1200,3,1984,5,2B033,0.0
9128,H822,2016,0.99726776,0,0,1,0,0,1125,1,1970,6,27229,0.0
9129,H8221,2015,1.0,0,1,0,1,1,700,3,0,   ,2B033,0.0
9130,H8222,2016,1.0,0,1,0,1,1,2200,3,0,   ,2B033,0.0
9131,H8223,2015,1.0,0,1,0,1,1,4128,3,0,   ,2B033,0.0
9132,H8224,2016,0.99726776,0,1,0,1,1,4128,3,0,   ,2B033,0.0
9133,H8225,2013,1.0,0,1,0,1,1,2813,3,0,   ,2B033,0.0
9134,H8226,2014,1.0,0,1,0,1,1,1335,3,0,   ,2B042,0.0
9135,H8228,2015,1.0,0,1,0,1,1,1335,3,0,   ,2B033,0.0
9136,H8229,2013,1.0,0,1,0,1,1,1095,3,0,   ,2B033,0.0
9137,H8230,2016,1.0,0,1,0,1,1,1095,3,0,   ,2B033,0.0
9138,H8232,2012,1.0,0,1,0,1,1,3530,3,0,   ,2B033,0.0
9139,H8233,2015,1.0,0,1,0,1,1,1888,3,0,   ,2B033,0.0
9140,H8234,2016,1.0,0,1,0,1,1,1888,3,0,   ,2B033,0.0
9141,H8235,2016,0.99726776,0,1,0,1,1,1095,3,0,   ,2B033,0.0
9142,H8236,2014,1.0,0,1,0,1,1,1095,3,0,   ,2B042,0.0
9143,H8237,2015,1.0,0,1,0,1,1,1095,3,0,   ,2B042,0.0
9144,H8238,2015,1.0,0,1,0,1,1,2272,3,0,   ,2B033,0.0
9145,H8239,2012,1.0,0,1,0,1,1,2000,3,0,   ,2B033,0.0
9146,H8240,2014,1.0,0,1,0,1,1,1500,3,0,   ,2B033,0.0
9147,H8241,2015,1.0,0,1,0,1,1,1500,3,0,   ,2B033,0.0
9148,H8243,2013,0.161643836,0,1,0,1,1,865,3,0,   ,2B353,0.0
9149,H8244,2012,1.0,0,1,0,1,1,1050,3,0,   ,2B353,0.0
9150,H8245,2013,0.161643836,0,1,0,1,1,1050,3,0,   ,2B353,0.0
9151,H8246,2013,1.0,0,1,0,1,1,2784,3,0,   ,2B033,0.0
9152,H8248,2012,1.0,0,1,0,1,1,2575,3,0,   ,2B033,0.0
9153,H8249,2013,1.0,0,1,0,1,1,2575,3,0,   ,2B033,0.0
9154,H8250,2013,1.0,0,1,0,1,1,4500,3,0,   ,2B033,0.0
9155,H8253,2013,1.0,0,1,0,1,1,2200,3,0,   ,2B033,0.0
9156,H8255,2012,1.0,0,1,0,1,1,1876,3,0,   ,2B033,0.0
9157,H8256,2015,1.0,0,1,0,1,1,1876,3,0,   ,2B033,0.0
9158,H826,2012,1.0,0,0,1,0,0,290,1,1965,3,27229,0.0
9159,H8260,2014,1.0,0,0,1,0,0,1690,3,1800,7,2B033,0.0
9160,H8261,2015,1.0,0,0,1,0,0,1690,3,1800,7,2B033,0.0
9161,H8262,2012,1.0,0,1,0,1,1,1205,3,0,   ,2B033,0.0
9162,H8263,2013,1.0,0,1,0,1,1,1220,3,0,   ,2B298,0.0
9163,H8264,2012,1.0,0,1,0,1,1,800,3,1960,   ,2B033,0.0
9164,H8266,2014,0.0,0,1,0,1,1,2444,3,0,   ,2B042,0.0
9165,H8268,2014,1.0,0,1,0,1,1,1080,3,0,   ,2B033,0.0
9166,H8269,2014,1.0,0,1,0,1,1,1620,3,0,   ,2B033,0.0
9167,H8270,2014,1.0,0,1,0,1,1,160,3,0,   ,2B033,0.0
9168,H8271,2015,1.0,0,1,0,1,1,160,3,0,   ,2B033,0.0
9169,H8272,2016,0.99726776,0,1,0,1,1,160,3,0,   ,2B033,0.0
9170,H8273,2012,1.0,0,0,0,1,1,1500,3,1960,   ,2B033,0.0
9171,H8278,2013,1.0,0,1,0,1,1,2138,3,0,   ,2B050,0.0
9172,H8280,2014,1.0,0,1,0,1,1,3343,3,1980,   ,2B050,0.0
9173,H8281,2013,1.0,0,0,1,0,0,220,2,1922,3,83115,0.0
9174,H8282,2014,1.0,0,0,1,0,0,220,2,1922,3,83115,0.0
9175,H8283,2014,1.0,0,1,0,1,1,1520,3,0,   ,2B033,0.0
9176,H8286,2012,1.0,0,0,0,1,1,450,2,1960,   ,60159,0.0
9177,H8288,2016,0.99726776,0,0,1,0,0,770,1,1955,5,74085,0.0
9178,H8295,2012,1.0,0,1,0,1,1,550,2,0,   ,60159,0.0
9179,H8297,2012,1.0,0,1,0,1,1,160,2,0,   ,64160,0.0
9180,H8299,2014,0.978082192,0,0,0,1,1,400,2,0,   ,68066,0.0
9181,H8300,2013,1.0,0,1,0,1,1,570,3,0,   ,67482,0.0
9182,H8301,2014,1.0,0,0,1,0,0,600,2,1750,6,66136,0.0
9183,H8302,2012,1.0,0,0,1,0,0,1894,4,1856,5,6088,0.0
9184,H8304,2013,0.739726027,0,0,1,0,0,675,4,1950,4,6088,0.0
9185,H8305,2014,0.336986301,0,0,0,1,1,200,4,1960,   ,6088,0.0
9186,H8306,2012,1.0,0,0,1,0,0,510,4,1960,2,6088,0.0
9187,H8307,2012,1.0,0,1,0,1,1,350,4,1980,   ,6088,0.0
9188,H8310,2013,0.495890411,0,0,1,0,0,1000,4,1960,3,6159,0.0
9189,H8312,2013,0.578082192,0,1,0,1,1,600,4,0,   ,6011,0.0
9190,H8313,2014,1.0,1,0,1,0,0,2169,4,1920,6,6088,0.0
9191,H8314,2013,0.997260274,0,0,1,0,0,450,4,1968,2,6159,0.0
9192,H8315,2015,1.0,0,0,1,0,0,190,4,1850,4,6004,0.0
9193,H8318,2013,1.0,0,1,0,1,1,70,4,0,   ,6088,0.0
9194,H8322,2012,0.163934426,1,1,0,1,1,3000,3,0,   ,38185,0.0
9195,H8323,2013,1.0,1,1,0,1,1,3850,2,1980,   ,38229,0.0
9196,H8324,2012,0.163934426,1,1,0,1,1,4513,3,0,   ,38185,0.0
9197,H8325,2012,0.163934426,1,1,0,1,1,661,3,0,   ,38185,0.0
9198,H8326,2012,1.0,1,0,0,1,1,2760,3,0,   ,38185,0.0
9199,H8327,2012,1.0,1,0,0,1,1,2290,2,0,   ,38169,0.0
9200,H8328,2012,1.0,1,0,0,1,1,2050,2,0,   ,38169,0.0
9201,H8329,2012,1.0,1,1,0,1,1,4387,2,0,   ,38185,0.0
9202,H8330,2014,1.0,1,1,0,1,1,3310,2,0,   ,38485,0.0
9203,H8331,2014,1.0,1,0,0,1,1,4800,3,0,   ,38185,0.0
9204,H8334,2014,1.0,1,0,1,0,0,410,3,1930,4,38185,0.0
9205,H834,2014,1.0,0,0,1,0,0,450,2,1960,3,90010,0.0
9206,H835,2012,1.0,0,0,0,1,1,213,1,1980,   ,86194,0.0
9207,H8350,2013,0.942465753,0,0,0,1,1,270,3,1980,   ,59350,0.0
9208,H8354,2012,1.0,0,0,1,0,0,2500,3,1987,5,2A004,0.0
9209,H8355,2014,1.0,0,0,1,0,0,2500,3,1987,5,2A004,0.0
9210,H8356,2015,1.0,0,0,1,0,0,2500,3,1987,5,2A004,0.0
9211,H8357,2016,1.0,0,0,1,0,0,2500,3,1987,5,2A004,0.0
9212,H8358,2014,1.0,0,1,0,1,1,1500,3,1980,   ,2A004,0.0
9213,H8359,2012,1.0,0,0,0,1,1,2250,3,1980,   ,2A004,0.0
9214,H8360,2016,0.99726776,0,0,0,1,1,2250,3,1980,   ,2A004,0.0
9215,H8361,2015,1.0,0,0,1,0,0,1700,3,1990,5,2A004,0.0
9216,H8362,2015,1.0,0,0,0,1,1,2200,3,1988,   ,2A004,0.0
9217,H8363,2014,1.0,0,0,1,0,0,4900,3,1965,6,2A004,0.0
9218,H8364,2015,1.0,0,0,1,0,0,1800,3,1870,5,2A004,0.0
9219,H8365,2012,1.0,0,0,1,0,0,300,4,1990,3,6088,0.0
9220,H8366,2013,1.0,0,0,1,0,0,300,4,1990,3,6088,0.0
9221,H8367,2015,0.98630137,0,0,1,0,0,300,4,1990,3,6088,0.0
9222,H8369,2016,1.0,0,0,1,0,0,6000,3,1968,10,2A004,0.0
9223,H837,2012,1.0,0,0,0,1,1,1185,1,1980,   ,86194,0.0
9224,H8370,2016,0.994535519,0,0,1,0,0,5100,3,1971,6,2A004,0.0
9225,H8371,2012,1.0,0,1,0,1,1,437,3,1988,   ,2A903,0.0
9226,H8373,2012,1.0,0,0,1,0,0,1600,3,1963,3,2A004,0.0
9227,H8375,2012,1.0,0,0,0,1,1,2000,3,1988,   ,2A004,0.0
9228,H8377,2012,1.0,0,0,0,1,1,700,3,1960,   ,2A004,0.0
9229,H8379,2016,0.99726776,0,0,0,1,1,700,3,1960,   ,2A004,0.0
9230,H838,2013,0.830136986,0,0,0,1,1,1185,1,1980,   ,86194,0.0
9231,H8380,2016,0.99726776,0,0,1,0,0,4100,3,1970,8,2A004,0.0
9232,H8381,2012,1.0,0,0,1,0,0,800,3,1850,5,2A004,0.0
9233,H8383,2015,1.0,0,0,0,1,1,128,2,1960,   ,83062,0.0
9234,H8384,2016,1.0,0,1,0,1,1,420,3,0,   ,83137,0.0
9235,H8385,2013,1.0,0,0,1,0,0,425,2,1965,3,83069,0.0
9236,H839,2014,1.0,0,0,0,1,1,765,1,1980,   ,86194,0.0
9237,H8390,2012,1.0,0,0,0,1,1,570,1,1960,   ,33063,0.0
9238,H8391,2014,1.0,0,0,0,1,1,570,1,1960,   ,33063,0.0
9239,H8393,2014,1.0,0,1,0,1,1,200,2,0,   ,13208,0.0
9240,H8394,2015,1.0,0,1,0,1,1,200,2,0,   ,13208,0.0
9241,H840,2016,0.99726776,0,0,0,1,1,765,1,1980,   ,86194,0.0
9242,H8400,2012,1.0,0,0,0,1,1,1250,1,1960,   ,13056,0.0
9243,H8401,2012,1.0,0,1,0,1,1,5578,1,1960,   ,13056,0.0
9244,H8403,2012,1.0,0,1,0,1,1,270,2,1960,   ,13215,0.0
9245,H8406,2015,0.983561644,0,0,0,1,1,18179,2,1980,   ,13205,0.0
9246,H8407,2015,1.0,0,0,1,0,0,320,2,1940,3,13203,0.0
9247,H8411,2013,1.0,0,1,0,1,1,350,2,0,   ,13215,0.0
9248,H8412,2013,1.0,0,1,0,1,1,2607,1,0,   ,13054,0.0
9249,H8413,2016,1.0,0,1,0,1,1,250,2,0,   ,13215,0.0
9250,H8414,2012,0.415300546,0,1,0,1,1,501,2,0,   ,13201,0.0
9251,H8415,2013,0.665753425,0,1,0,1,1,980,2,0,   ,13206,0.0
9252,H8416,2012,1.0,0,1,0,1,1,300,2,1960,   ,13203,0.0
9253,H8420,2013,0.926027397,0,1,0,1,1,1300,2,0,   ,13206,0.0
9254,H8421,2012,1.0,0,0,1,0,0,7506,2,1982,4,13209,0.0
9255,H8422,2013,0.169863014,0,0,1,0,0,7506,2,1982,4,13209,0.0
9256,H8424,2012,1.0,0,1,0,1,1,450,2,0,   ,38053,0.0
9257,H8425,2013,1.0,0,1,0,1,1,450,2,0,   ,38053,0.0
9258,H8426,2014,0.202739726,0,1,0,1,1,450,2,0,   ,38053,0.0
9259,H8429,2016,1.0,0,1,0,1,1,300,1,0,   ,35093,0.0
9260,H8430,2012,1.0,0,0,0,1,1,310,1,0,   ,35238,0.0
9261,H8431,2013,0.271232877,0,0,0,1,1,310,1,0,   ,35238,0.0
9262,H8432,2013,1.0,0,1,0,1,1,375,2,0,   ,64024,0.0
9263,H8434,2016,1.0,0,0,1,0,0,3335,2,2002,5,64024,0.0
9264,H8436,2013,1.0,0,1,0,1,1,520,2,0,   ,64122,0.0
9265,H8437,2012,1.0,0,0,1,0,0,1400,2,1988,3,64102,0.0
9266,H8439,2016,0.99726776,0,0,1,0,0,1400,2,1988,3,64102,0.0
9267,H8440,2014,1.0,0,0,1,0,0,706,3,1950,3,64189,0.0
9268,H8441,2014,1.0,0,1,0,1,1,558,2,0,   ,64102,0.0
9269,H8449,2014,1.0,0,0,0,1,1,565,2,1960,   ,69029,0.0
9270,H845,2015,1.0,0,0,0,1,1,900,1,1988,   ,74056,0.0
9271,H8452,2012,1.0,0,0,0,1,1,700,2,1960,   ,69383,0.0
9272,H8455,2014,1.0,0,1,0,1,1,1800,4,0,   ,6121,0.0
9273,H8456,2016,0.99726776,0,1,0,1,1,1800,4,0,   ,6121,0.0
9274,H8457,2012,0.472677596,0,1,0,1,1,360,4,0,   ,6121,0.0
9275,H8458,2012,1.0,0,0,1,0,0,2000,4,1954,4,6121,0.0
9276,H8460,2013,1.0,0,0,0,1,1,270,4,1960,   ,6159,0.0
9277,H8461,2015,1.0,0,0,0,1,1,270,4,1960,   ,6159,0.0
9278,H8462,2014,1.0,0,1,0,1,1,320,4,0,   ,6088,0.0
9279,H8463,2013,1.0,0,1,0,1,1,250,4,0,   ,6159,0.0
9280,H8464,2014,1.0,0,1,0,1,1,250,4,0,   ,6159,0.0
9281,H8465,2014,1.0,0,1,0,1,1,3200,4,0,   ,6088,0.0
9282,H8466,2016,0.99726776,0,0,1,0,0,1350,4,1993,1,6159,0.0
9283,H8468,2015,1.0,0,0,1,0,0,480,4,1940,3,6159,0.0
9284,H8471,2013,1.0,0,1,0,1,1,783,4,0,   ,6159,0.0
9285,H8472,2014,1.0,0,1,0,1,1,783,4,0,   ,6159,0.0
9286,H8474,2014,1.0,0,0,0,1,1,1100,4,0,   ,6012,0.0
9287,H8475,2016,0.99726776,0,0,0,1,1,1100,4,0,   ,6012,0.0
9288,H8476,2013,1.0,0,1,0,1,1,390,4,1960,   ,6159,0.0
9289,H8477,2016,0.99726776,0,1,0,1,1,3080,4,1980,   ,6011,0.0
9290,H8478,2012,1.0,0,0,1,0,0,180,4,1900,3,6159,0.0
9291,H8480,2016,1.0,0,0,1,0,0,180,4,1900,3,6159,0.0
9292,H8482,2013,1.0,0,0,1,0,0,515,4,1920,3,6159,0.0
9293,H8483,2014,1.0,0,0,1,0,0,515,4,1920,3,6159,0.0
9294,H8484,2016,0.99726776,0,0,1,0,0,515,4,1920,3,6159,0.0
9295,H8485,2012,1.0,0,0,1,0,0,365,4,1900,4,6159,0.0
9296,H8486,2014,1.0,0,1,0,1,1,1900,4,0,   ,6029,0.0
9297,H8487,2015,1.0,0,1,0,1,1,1900,4,0,   ,6029,0.0
9298,H8488,2016,1.0,0,1,0,1,1,1900,4,0,   ,6029,0.0
9299,H8489,2014,1.0,0,0,1,0,0,2750,4,1980,2,6157,0.0
9300,H8491,2013,1.0,0,1,0,1,1,430,4,0,   ,6030,0.0
9301,H8492,2012,1.0,0,0,1,0,0,340,4,1920,4,6029,0.0
9302,H8493,2016,1.0,0,0,1,0,0,340,4,1920,4,6029,0.0
9303,H8494,2013,0.356164384,0,1,0,1,1,1500,4,0,   ,6004,0.0
9304,H8495,2013,1.0,0,1,0,1,1,1500,4,0,   ,6030,0.0
9305,H8496,2012,1.0,0,1,0,1,1,870,4,0,   ,6029,0.0
9306,H8497,2014,0.495890411,0,1,0,1,1,870,4,0,   ,6029,0.0
9307,H8499,2015,0.246575342,0,0,0,1,1,750,4,0,   ,6029,0.0
9308,H8501,2016,0.99726776,0,1,0,1,1,4393,4,0,   ,6029,0.0
9309,H8502,2013,1.0,0,0,1,0,0,6070,4,1977,6,6029,0.0
9310,H8504,2016,0.330601093,0,1,0,1,1,2245,4,0,   ,6029,0.0
9311,H8505,2016,0.743169399,0,1,0,1,1,1825,4,0,   ,6029,0.0
9312,H8506,2013,1.0,0,1,0,1,1,3300,4,0,   ,6029,0.0
9313,H8507,2014,1.0,0,1,0,1,1,3300,4,0,   ,6029,0.0
9314,H8510,2012,1.0,0,0,0,1,1,450,4,0,   ,6903,0.0
9315,H8511,2015,1.0,0,0,1,0,0,3460,4,1971,4,6029,0.0
9316,H8513,2013,1.0,0,1,0,1,1,1000,4,0,   ,6029,0.0
9317,H8514,2013,1.0,0,1,0,1,1,1700,4,0,   ,6029,0.0
9318,H8515,2015,1.0,0,1,0,1,1,2874,4,0,   ,6030,0.0
9319,H8516,2016,1.0,0,1,0,1,1,2874,4,0,   ,6030,0.0
9320,H8517,2012,1.0,0,0,0,1,1,1200,4,1960,   ,6029,0.0
9321,H8518,2014,1.0,0,0,0,1,1,1200,4,1960,   ,6029,0.0
9322,H8519,2016,0.99726776,0,1,0,1,1,1650,4,0,   ,6029,0.0
9323,H852,2012,1.0,0,0,1,0,0,920,2,1996,6,76540,0.0
9324,H8521,2013,0.438356164,0,0,1,0,0,4060,4,1981,2,6138,0.0
9325,H8522,2013,1.0,0,1,0,1,1,300,4,0,   ,6029,0.0
9326,H8523,2014,1.0,0,1,0,1,1,300,4,0,   ,6029,0.0
9327,H8526,2013,1.0,0,1,0,1,1,1530,4,0,   ,6004,0.0
